Persuasion Technique Type,Gold Count,GPT-4 Count,0_P,0_R,0_F1,0_Support,1_P,1_R,1_F1,1_Support,Weighted_P,Weighted_R,Weighted_F1,Weighted_Support,Macro_P,Macro_R,Macro_F1,Macro_Support
Q323True,6945,11442,0.3972207656004195,0.9400206825232679,0.5584567180684402,4835.0,0.14201183431952663,0.006911447084233261,0.01318138129891528,6945.0,0.24676015203965543,0.3898981324278438,0.2369849681648451,11780.0,0.26961629995997305,0.4734660648037506,0.2858190496836778,11780.0
Q0False,6945,3123,0.473583093179635,0.30589451913133403,0.3717014325207339,4835.0,0.6123368372415386,0.7632829373650108,0.6795282656069735,6945.0,0.5553865526456724,0.5755517826825127,0.5531833812290475,11780.0,0.5429599652105868,0.5345887282481725,0.5256148490638537,11780.0
Q1False,6945,10256,0.3494539781591264,0.7412616339193382,0.4749850904512623,4835.0,0.17913385826771652,0.039308855291576676,0.06447042153737159,6945.0,0.24904029117730622,0.32741935483870965,0.2329626477002461,11780.0,0.26429391821342146,0.39028524460545744,0.269727755994317,11780.0
Q2False,6945,5801,0.4445785209446647,0.5334022750775594,0.48495675065814214,4835.0,0.6226793778223784,0.5360691144708424,0.5761374187558032,6945.0,0.549579408127663,0.534974533106961,0.5387130953048531,11780.0,0.5336289493835216,0.5347356947742009,0.5305470847069726,11780.0
Q3False,6945,7851,0.32314354859253597,0.5247156153050673,0.3999684691786221,4835.0,0.4151183507253754,0.23484521238300937,0.2999816075041383,6945.0,0.37736808176847575,0.35382003395585737,0.34102035760567734,11780.0,0.36913094965895565,0.3797804138440383,0.3499750383413802,11780.0
Q4False,6945,7141,0.2950567147458339,0.4357807652533609,0.3518704074816299,4835.0,0.4119422289286484,0.2751619870410367,0.3299378453038674,6945.0,0.36396757179164435,0.34108658743633274,0.33893987740314424,11780.0,0.3534994718372412,0.3554713761471988,0.34090412639274864,11780.0
Q5False,6945,10094,0.42005151575193184,0.8769389865563598,0.5680219706611294,4835.0,0.6470937129300118,0.15709143268538517,0.25280963967095355,6945.0,0.553906189724917,0.4525466893039049,0.3821858383413695,11780.0,0.5335726143409718,0.5170152096208724,0.4104158051660415,11780.0
Q6False,6945,5620,0.43416370106761565,0.5046535677352637,0.4667623146819704,4835.0,0.6112012987012987,0.5421166306695464,0.5745898512018313,6945.0,0.5385377346470663,0.5267402376910016,0.5303329633348086,11780.0,0.5226824998844571,0.5233850992024051,0.5206760829419008,11780.0
Q7False,6945,6725,0.4492193308550186,0.6248190279214064,0.5226643598615917,4835.0,0.6411473788328388,0.4666666666666667,0.5401666666666667,6945.0,0.5623721571034024,0.531578947368421,0.5329829949007466,11780.0,0.5451833548439287,0.5457428472940365,0.5314155132641292,11780.0
Q8False,6945,7059,0.2875761439297351,0.41985522233712513,0.3413485791155204,4835.0,0.4058462190213938,0.2758819294456443,0.32847591290930905,6945.0,0.35730328073037765,0.33497453310696096,0.333759388385288,11780.0,0.34671118147556446,0.34786857589138476,0.33491224601241476,11780.0
Q9False,6945,5448,0.4238252569750367,0.47755946225439505,0.44909073227657303,4835.0,0.6010739102969046,0.548020158387329,0.5733222866611433,6945.0,0.5283237202450174,0.519100169779287,0.5223325103072046,11780.0,0.5124495836359706,0.512789810320862,0.5112065094688582,11780.0
Q10False,6945,9565,0.3985363303711448,0.7884177869700103,0.5294444444444445,4835.0,0.5381489841986457,0.17163426925845932,0.2602620087336245,6945.0,0.48084616745365694,0.42478777589134126,0.37074563154023016,11780.0,0.4683426572848952,0.4800260281142348,0.3948532265890345,11780.0
Q11False,6945,11738,0.4089282671664679,0.9927611168562565,0.5792554154347432,4835.0,0.16666666666666666,0.001007919366450684,0.0020037211965078005,6945.0,0.2661008634762201,0.4080645161290323,0.23893172982484978,11780.0,0.28779746691656727,0.4968845181113536,0.29062956831562553,11780.0
Q12False,6945,9023,0.3738224537293583,0.6976215098241986,0.48679463125992206,4835.0,0.4697134566557853,0.18646508279337654,0.26695526695526695,6945.0,0.4303558166600914,0.3962648556876061,0.3571864491635019,11780.0,0.4217679551925718,0.4420432963087876,0.3768749491075945,11780.0
Q13False,6945,11624,0.4063145216792842,0.9768355739400206,0.5739109301901695,4835.0,0.28205128205128205,0.0063354931605471565,0.012392620757639769,6945.0,0.33305406334172266,0.40466893039049234,0.2428629964882239,11780.0,0.3441829018652831,0.4915855335502839,0.29315177547390464,11780.0
Q14False,6945,11638,0.4066849974222375,0.9789038262668045,0.5746372852546592,4835.0,0.28169014084507044,0.005759539236861051,0.01128827430506561,6945.0,0.3329932080395189,0.40517826825127334,0.24251004577716112,11780.0,0.344187569133654,0.49233168275183276,0.2929627797798624,11780.0
Q15False,6945,8028,0.3531390134529148,0.5863495346432265,0.4407991914794372,4835.0,0.4669509594882729,0.252267818574514,0.3275684771431242,6945.0,0.42023782204506777,0.3893887945670628,0.374043053018852,11780.0,0.41004498647059384,0.4193086766088703,0.38418383431128067,11780.0
Q16False,6945,5874,0.20326864147088866,0.2469493278179938,0.22299000840414604,4835.0,0.38350829664747715,0.326133909287257,0.35250175083651075,6945.0,0.30953047552873303,0.2936332767402377,0.29934476656991627,11780.0,0.2933884690591829,0.2865416185526254,0.2877458796203284,11780.0
Q17False,6945,8668,0.35371481310567604,0.6341261633919338,0.4541213063763608,4835.0,0.4315552699228792,0.19337652987760978,0.2670776573530874,6945.0,0.39960632181496936,0.37427843803056027,0.34384811940975357,11780.0,0.39263504151427764,0.4137513466347718,0.3605994818647241,11780.0
Q18False,6945,7935,0.28746061751732827,0.4717683557394002,0.35724353954581045,4835.0,0.33576072821846553,0.18588912886969042,0.2392956441149212,6945.0,0.3159363618992806,0.3032258064516129,0.28770634652649585,11780.0,0.3116106728678969,0.3288287423045453,0.29826959183036583,11780.0
Q19False,6945,10250,0.4549268292682927,0.9644260599793175,0.618230029830958,4835.0,0.8875816993464052,0.1955363570914327,0.32047197640117997,6945.0,0.7100022174425279,0.5111205432937181,0.442684216497358,11780.0,0.6712542643073489,0.579981208535375,0.469351003116069,11780.0
Q20False,6945,9457,0.3120439885798879,0.6103412616339193,0.41295829834872655,4835.0,0.1889797675419716,0.06321094312455004,0.09473457056538628,6945.0,0.23949042193232178,0.28777589134125636,0.22534677123028016,11780.0,0.2505118780609298,0.33677610237923467,0.2538464344570564,11780.0
Q21False,6945,3112,0.2487146529562982,0.16008273009307136,0.19479048697621745,4835.0,0.5314951545916012,0.6633549316054715,0.590149234612182,6945.0,0.41543032221412335,0.4567911714770798,0.4278776263931762,11780.0,0.3901049037739497,0.41171883084927147,0.39246986079419977,11780.0
Q22False,6945,11752,0.4103982300884956,0.9975180972078593,0.5815397600530536,4835.0,0.5714285714285714,0.0023038156947444203,0.0045891294994980635,6945.0,0.5053350484761718,0.4107809847198642,0.24139356911973922,11780.0,0.4909134007585335,0.4999109564513019,0.29306444477627586,11780.0
Q23False,6945,1611,0.7057728119180633,0.23516028955532575,0.3527769159168476,4835.0,0.6363457567115743,0.9317494600431966,0.7562229753418253,6945.0,0.6648414962636434,0.6458404074702886,0.5906319993384495,11780.0,0.6710592843148189,0.5834548747992612,0.5544999456293365,11780.0
Q24False,6945,2222,0.7218721872187218,0.33174767321613235,0.45458410089273066,4835.0,0.6619585687382298,0.9110151187904968,0.7667696782403199,6945.0,0.6865495997529308,0.6732597623089983,0.6386357846515598,11780.0,0.6919153779784758,0.6213813960033145,0.6106768895665253,11780.0
Q25False,6945,2906,0.7044046799724708,0.4233712512926577,0.5288722387288464,4835.0,0.685823754789272,0.8763138948884089,0.7694544535052785,6945.0,0.6934501362205764,0.6904074702886248,0.670709546167074,11780.0,0.6951142173808714,0.6498425730905333,0.6491633461170625,11780.0
Q26False,6945,2766,0.7089660159074476,0.40558428128231644,0.5159847388501512,4835.0,0.6811626358997116,0.8840892728581713,0.769471771414249,6945.0,0.6925742948417662,0.6876910016977928,0.6654301922591205,11780.0,0.6950643259035796,0.6448367770702439,0.6427282551322001,11780.0
Q27False,6945,2465,0.7127789046653144,0.36339193381592555,0.48136986301369866,4835.0,0.6695652173913044,0.8980561555075594,0.7671586715867158,6945.0,0.6873019048250767,0.6786078098471986,0.6498591054194376,11780.0,0.6911720610283094,0.6307240446617425,0.6242642673002072,11780.0
Q28False,6945,2849,0.7051597051597052,0.415511892450879,0.5229047371160854,4835.0,0.6835740678535438,0.8790496760259179,0.7690854119425548,6945.0,0.6924337076137552,0.6887945670628184,0.6680426646771914,11780.0,0.6943668865066245,0.6472807842383984,0.6459950745293201,11780.0
Q29False,6945,1721,0.7112144102266125,0.2531540847983454,0.37339841366687004,4835.0,0.6410179938363655,0.9284377249820014,0.7584097859327218,6945.0,0.6698295110899176,0.6512733446519524,0.6003851692174931,11780.0,0.676116202031489,0.5907959048901734,0.565904099799796,11780.0
Q30False,6945,2774,0.7087238644556597,0.4066184074457084,0.516756472598239,4835.0,0.6814345991561181,0.8836573074154067,0.7694815372076986,6945.0,0.6926352441241388,0.6878607809847198,0.6657527012665494,11780.0,0.6950792318058889,0.6451378574305575,0.6431190049029688,11780.0
Q31False,6945,2755,0.7107078039927405,0.4049638055842813,0.5159420289855072,4835.0,0.681218836565097,0.8852411807055436,0.7699436443331246,6945.0,0.6933223304116722,0.6881154499151103,0.6656908590864582,11780.0,0.6959633202789187,0.6451024931449124,0.642942836659316,11780.0
Q32False,6945,2892,0.7060857538035962,0.42233712512926574,0.5285363012812218,4835.0,0.6857560756075608,0.8776097912167027,0.7699109454935894,6945.0,0.694100217719431,0.6907470288624787,0.6708407922875793,11780.0,0.6959209147055785,0.6499734581729842,0.6492236233874056,11780.0
Q33False,6945,11352,0.4167547568710359,0.9784901758014478,0.5845431519120282,4835.0,0.7570093457943925,0.04665226781857451,0.08788824087888239,6945.0,0.6173547670639655,0.42911714770797965,0.29173599086574653,11780.0,0.5868820513327142,0.5125712218100111,0.3362156963954553,11780.0
Q34False,6945,9031,0.4562064001771675,0.8521199586349535,0.5942593393913169,4835.0,0.7399054201527828,0.29287257019438445,0.4196410150608624,6945.0,0.6234635897977658,0.5224108658743634,0.4913116091302807,11780.0,0.5980559101649752,0.5724962644146689,0.5069501772260896,11780.0
Q35False,6945,7159,0.47339013828747034,0.7009307135470527,0.5651158912789728,4835.0,0.6870807184592079,0.45716342692584594,0.5490229984437144,6945.0,0.5993732519795516,0.5572156196943973,0.5556281883298329,11780.0,0.5802354283733391,0.5790470702364493,0.5570694448613436,11780.0
Q36False,6945,7682,0.4729237177818276,0.7513960703205791,0.5804905328752895,4835.0,0.7066861883845779,0.4169906407487401,0.5244951553020013,6945.0,0.6107403865709703,0.5542444821731749,0.547477977930766,11780.0,0.5898049530832028,0.5841933555346596,0.5524928440886454,11780.0
Q37False,6945,2970,0.49292929292929294,0.3027921406411582,0.3751441383728379,4835.0,0.617366628830874,0.7831533477321814,0.6904474769914313,6945.0,0.5662923912176189,0.5859932088285229,0.5610339250202174,11780.0,0.5551479608800834,0.5429727441866699,0.5327958076821346,11780.0
Q38False,6945,7545,0.47143803843605037,0.7356773526370217,0.5746365105008078,4835.0,0.6982290436835892,0.42577393808495323,0.5289803220035778,6945.0,0.6051446200527021,0.5529711375212224,0.547719513122772,11780.0,0.5848335410598198,0.5807256453609875,0.5518084162521928,11780.0
Q39False,6945,11269,0.4097080486289822,0.9549120992761116,0.573397913561848,4835.0,0.5733855185909981,0.0421886249100072,0.07859442060085838,6945.0,0.5062055043918176,0.4168081494057725,0.28168227191379425,11780.0,0.49154678360999016,0.4985503620930594,0.3259961670813532,11780.0
Q40False,6945,8643,0.459099849589263,0.8206825232678386,0.5888113963496068,4835.0,0.7236212942301562,0.32685385169186465,0.45030747867486615,6945.0,0.6150507352455452,0.5295415959252971,0.5071552241720962,11780.0,0.5913605719097096,0.5737681874798517,0.5195594375122364,11780.0
Q41False,6945,5735,0.4939843068875327,0.5859358841778697,0.5360454115421003,4835.0,0.6688172043010753,0.5821454283657307,0.6224788298691301,6945.0,0.5970585405494218,0.5837011884550085,0.5870029743843093,11780.0,0.5814007555943039,0.5840406562718001,0.5792621207056152,11780.0
Q42False,6945,642,0.42679127725856697,0.056670113753877975,0.10005477451159395,4835.0,0.5905009876099838,0.9470122390208783,0.7274235469778243,6945.0,0.523307740619398,0.5815789473684211,0.46992541328731297,11780.0,0.5086461324342754,0.5018411763873781,0.4137391607447091,11780.0
Q43False,6945,2286,0.5651793525809273,0.2672182006204757,0.3628703833731217,4835.0,0.6268169370128502,0.8568754499640029,0.7240099762759291,6945.0,0.6015183189544167,0.6148556876061121,0.5757833267271113,11780.0,0.5959981447968887,0.5620468252922393,0.5434401798245254,11780.0
Q44False,6945,748,0.4879679144385027,0.07549120992761117,0.1307540748701415,4835.0,0.5948150833937635,0.9448524118070555,0.7300439450408854,6945.0,0.5509605789881026,0.5880305602716469,0.484070556053148,11780.0,0.5413914989161331,0.5101718108673333,0.4303990099555135,11780.0
Q45False,6945,929,0.4542518837459634,0.08728024819027921,0.1464260929909785,4835.0,0.593309372408073,0.9269978401727862,0.7235333782872556,6945.0,0.5362344184453142,0.5823429541595926,0.48666464107099927,11780.0,0.5237806280770182,0.5071390441815327,0.43497973563911707,11780.0
Q46False,6945,2017,0.572136836886465,0.23867631851085833,0.336835960303561,4835.0,0.6229642527911503,0.8757379409647228,0.728034474503232,6945.0,0.6021025757199148,0.6142614601018676,0.5674703984289189,11780.0,0.5975505448388077,0.5572071297377905,0.5324352174033965,11780.0
Q47False,6945,11483,0.41565792911260124,0.98717683557394,0.5849981615394044,4835.0,0.7912457912457912,0.033837293016558675,0.06489919911626622,6945.0,0.6370889734687136,0.42512733446519524,0.2783693589902792,11780.0,0.6034518601791963,0.5105070642952493,0.3249486803278353,11780.0
Q48False,6945,5725,0.4695196506550218,0.5559462254395037,0.5090909090909091,4835.0,0.6454170107349299,0.5627069834413247,0.6012307692307692,6945.0,0.5732214474084142,0.5599320882852293,0.5634127536300712,11780.0,0.5574683306949758,0.5593266044404142,0.5551608391608391,11780.0
Q49False,6945,11694,0.4087566273302548,0.9886246122026887,0.5783773973017121,4835.0,0.36046511627906974,0.004463642908567315,0.008818091309913241,6945.0,0.3802859529456639,0.40840407470288626,0.24258882513591895,11780.0,0.38461087180466225,0.496544127555628,0.2935977443058127,11780.0
Q50False,6945,11739,0.41025641025641024,0.9960703205791106,0.5811512006757572,4835.0,0.5365853658536586,0.0031677465802735782,0.006298310907529345,6945.0,0.48473472915478794,0.4106960950764007,0.24224175080815594,11780.0,0.4734208880550344,0.49961903357969206,0.29372475579164325,11780.0
Q51False,6945,11477,0.4159623595016119,0.9873836608066184,0.5853359489946052,4835.0,0.7986798679867987,0.03484521238300936,0.06677704194260486,6945.0,0.6415967479930909,0.4258064516129032,0.27961509929374423,11780.0,0.6073211137442053,0.5111144365948139,0.32605649546860505,11780.0
Q52False,6945,11304,0.39631988676574664,0.9265770423991727,0.5551769006753827,4835.0,0.2542016806722689,0.01742260619150468,0.0326101603557472,6945.0,0.3125328798625885,0.3905772495755518,0.24709319850901018,11780.0,0.3252607837190078,0.4719998242953387,0.29389353051556494,11780.0
Q53False,6945,11756,0.41085403198366793,0.9989658738366081,0.5822433849677536,4835.0,0.7916666666666666,0.0027357811375089995,0.0054527191849619745,6945.0,0.6353653857929571,0.41162988115449917,0.24219150263655773,11780.0,0.6012603493251673,0.5008508274870586,0.2938480520763578,11780.0
Q54False,6945,3662,0.5988530857454942,0.4535677352637022,0.5161821819465694,4835.0,0.6745503818674551,0.7884809215262779,0.72707959901746,6945.0,0.6434810756917606,0.651018675721562,0.6405185623843738,11780.0,0.6367017338064747,0.6210243283949901,0.6216308904820147,11780.0
Q55False,6945,6109,0.5313471926665575,0.6713547052740434,0.5932017543859649,4835.0,0.7198025039675542,0.5877609791216702,0.6471147748890298,6945.0,0.6424526372323828,0.6220713073005093,0.6249866378659127,11780.0,0.6255748483170558,0.6295578421978568,0.6201582646374973,11780.0
Q56False,6945,3271,0.6166309996942831,0.4171664943123061,0.49765605724154954,4835.0,0.6688212480902573,0.8194384449244061,0.736508347353436,6945.0,0.6474002081076992,0.6543293718166384,0.6384734727616728,11780.0,0.6427261238922702,0.6183024696183561,0.6170822022974928,11780.0
Q57False,6945,7046,0.43840476866307126,0.6388831437435367,0.5199898998400809,4835.0,0.6311787072243346,0.4302375809935205,0.5116876444901104,6945.0,0.5520562969574663,0.515874363327674,0.5150952340161806,11780.0,0.5347917379437029,0.5345603623685287,0.5158387721650957,11780.0
Q58False,6945,2957,0.5735542779844437,0.35077559462254393,0.43531827515400406,4835.0,0.6442253201858779,0.8184305255579554,0.7209538305428715,6945.0,0.6152189968374964,0.6264855687606112,0.6037171658310571,11780.0,0.6088897990851607,0.5846030600902496,0.5781360528484378,11780.0
Q59False,6945,5686,0.5270840661273303,0.6198552223371251,0.5697177074422584,4835.0,0.6983918608467345,0.6128149748020159,0.6528107983741084,6945.0,0.6280800452721743,0.615704584040747,0.6187059516291598,11780.0,0.6127379634870325,0.6163350985695705,0.6112642529081833,11780.0
Q60False,6945,5700,0.5352631578947369,0.631023784901758,0.5792121499762696,4835.0,0.7065789473684211,0.6185745140388769,0.6596545105566218,6945.0,0.6362638504155125,0.6236842105263158,0.6266376333574705,11780.0,0.6209210526315789,0.6247991494703174,0.6194333302664456,11780.0
Q61False,6945,7441,0.4584061282085741,0.7054808686659773,0.5557184750733138,4835.0,0.6718137819774141,0.4197264218862491,0.5166607585962425,6945.0,0.5842224402140574,0.5370118845500849,0.5326916634490981,11780.0,0.5651099550929941,0.5626036452761132,0.5361896168347782,11780.0
Q62False,6945,10882,0.4183054585554126,0.9414684591520166,0.579245403066743,4835.0,0.6848552338530067,0.08855291576673865,0.1568277444855285,6945.0,0.5754521639409637,0.43862478777589137,0.3302054507028606,11780.0,0.5515803462042097,0.5150106874593776,0.36803657377613574,11780.0
Q63False,6945,10427,0.38966145583581085,0.8403309203722854,0.5324334949547896,4835.0,0.42941611234294164,0.08365730741540676,0.14003374307061942,6945.0,0.41309915443021017,0.39422750424448216,0.3010908568532988,11780.0,0.4095387840893763,0.4619941138938461,0.33623361901270454,11780.0
Q64False,6945,8494,0.44078172827878503,0.77435367114788,0.5617825793382849,4835.0,0.6679853925745587,0.31605471562275017,0.42908806568272895,6945.0,0.574731596575402,0.5041595925297113,0.4835513911092666,11780.0,0.5543835604266718,0.5452041933853151,0.4954353225105069,11780.0
Q65False,6945,11694,0.4106379339832393,0.9931747673216132,0.5810393853227661,4835.0,0.6162790697674418,0.007631389488840893,0.015076091594367801,6945.0,0.5318754287218884,0.4121392190152801,0.24737087301854485,11780.0,0.5134585018753406,0.500403078405227,0.298057738458567,11780.0
Q66False,6945,10183,0.3904546793675734,0.8223371251292658,0.529497935810361,4835.0,0.46211646837820913,0.1062634989200864,0.17279325684851324,6945.0,0.4327035014965094,0.400169779286927,0.31919963399456874,11780.0,0.42628557387289123,0.4643003120246761,0.3511455963294371,11780.0
Q67False,6945,8038,0.41291366011445635,0.6864529472595656,0.515652916957974,4835.0,0.5948690539818279,0.3205183585313175,0.4165808926733414,6945.0,0.5201870226279449,0.47071307300509335,0.45724415561189824,11780.0,0.5038913570481421,0.5034856528954416,0.4661169048156577,11780.0
Q68False,6945,11479,0.40447774196358566,0.9602895553257498,0.5692043643496383,4835.0,0.36212624584717606,0.015694744420446365,0.030085564449351367,6945.0,0.37950905431261245,0.4033955857385399,0.2513622535425506,11780.0,0.3833019939053809,0.4879921498730981,0.29964496439949484,11780.0
Q69False,6945,9187,0.3772722325024491,0.7168562564632885,0.49436599629154193,4835.0,0.47204010798303125,0.17624190064794817,0.25665758020549384,6945.0,0.43314344601795357,0.39813242784380304,0.35422296151076055,11780.0,0.42465617024274016,0.4465490785556184,0.3755117882485179,11780.0
Q70False,6945,11763,0.4107795630366403,0.9993795243019649,0.5822388239546933,4835.0,0.8235294117647058,0.002015838732901368,0.004021832806664752,6945.0,0.6541197752112086,0.41137521222410867,0.2413460392753165,11780.0,0.6171544874006731,0.5006976815174331,0.29313032838067904,11780.0
Q71False,6945,3722,0.4892530897367007,0.3766287487073423,0.4256164543648475,4835.0,0.6259617771159096,0.7262778977681785,0.6723988535626207,6945.0,0.569850868501438,0.58276740237691,0.5711091336881526,11780.0,0.5576074334263051,0.5514533232377604,0.5490076539637341,11780.0
Q72False,6945,11274,0.4167997161610786,0.9718717683557394,0.5834005835247377,4835.0,0.7312252964426877,0.05327573794096472,0.09931552811703127,6945.0,0.6021720128551172,0.4303056027164686,0.29800408863454064,11780.0,0.5740125063018832,0.5125737531483521,0.34135805582088447,11780.0
Q73False,6945,11072,0.39125722543352603,0.8959669079627715,0.5446658703715346,4835.0,0.2895480225988701,0.029517638588912886,0.05357376192342872,6945.0,0.3312936928625001,0.38514431239388797,0.2551383072839204,11780.0,0.34040262401619803,0.46274227327584216,0.2991198161474816,11780.0
Q74False,6945,7043,0.4099105494817549,0.5971044467425026,0.48610877252062634,4835.0,0.5887692632467807,0.4015838732901368,0.4774867317240199,6945.0,0.5153582376904224,0.48183361629881155,0.48102557444486815,11780.0,0.49933990636426784,0.4993441600163197,0.4817977521223231,11780.0
Q75False,6945,11056,0.39896888567293776,0.912306101344364,0.5551570071109433,4835.0,0.4143646408839779,0.04319654427645788,0.07823705828660842,6945.0,0.4080455851585637,0.3999151103565365,0.27398476223955065,11780.0,0.40666676327845785,0.47775132281041094,0.31669703269877586,11780.0
Q76False,6945,7088,0.3527088036117382,0.5170630816959669,0.41935754424222094,4835.0,0.5023444160272805,0.33938084953203745,0.4050872217925583,6945.0,0.44092776186521365,0.41230899830220713,0.4109443532903613,11780.0,0.42752660981950935,0.42822196561400216,0.4122223830173896,11780.0
Q77False,6945,10255,0.4132618235007314,0.8765253360910031,0.5616964877402253,4835.0,0.6085245901639345,0.13362131029517638,0.21912632821723727,6945.0,0.5283806617414737,0.43853989813242783,0.35973131304691874,11780.0,0.5108932068323329,0.5050733231930897,0.3904114079787313,11780.0
Q78False,6945,11737,0.4100707165374457,0.9954498448810755,0.5808592807144581,4835.0,0.4883720930232558,0.003023758099352052,0.006010303377218088,6945.0,0.4562339643892242,0.41035653650254666,0.2419521374540904,11780.0,0.4492214047803508,0.49923680149021377,0.2934347920458381,11780.0
Q79False,6945,11427,0.40168023103176687,0.9493278179937953,0.5645062107981799,4835.0,0.3059490084985836,0.015550755939524838,0.029597149904083315,6945.0,0.3452410680018044,0.39881154499151106,0.2491459877158793,11780.0,0.35381461976517525,0.48243928696666005,0.2970516803511316,11780.0
Q80False,6945,10127,0.36545867482966327,0.7654601861427094,0.4947199572249699,4835.0,0.3139745916515426,0.07473002159827213,0.12072575017445916,6945.0,0.33510579217499026,0.35823429541595925,0.27422846588661703,11780.0,0.33971663324060297,0.42009510387049076,0.3077228536997145,11780.0
Q81False,6945,10240,0.3673828125,0.778076525336091,0.4991044776119403,4835.0,0.30324675324675326,0.06724262059035277,0.11007660577489688,6945.0,0.32957084887404087,0.35899830220713075,0.26974976030224024,11780.0,0.3353147828733766,0.4226595729632219,0.3045905416934186,11780.0
Q82False,6945,10622,0.37271700244774997,0.8188210961737332,0.5122598175583878,4835.0,0.24352331606217617,0.04060475161987041,0.06960385042576823,6945.0,0.2965497569513315,0.3600169779286927,0.251288196867722,11780.0,0.30812015925496306,0.4297129238968018,0.290931833992078,11780.0
Q83False,6945,10509,0.3776762774764488,0.8208893485005171,0.5173357664233577,4835.0,0.31864673485444533,0.058315334773218146,0.09858812074001948,6945.0,0.3428749045129671,0.37130730050933786,0.27045950162957294,11780.0,0.34816150616544705,0.4396023416368676,0.30796194358168855,11780.0
Q84False,6945,11588,0.41025198481187436,0.9832471561530507,0.5789441636728977,4835.0,0.578125,0.015982721382289417,0.031105506515342583,6945.0,0.5092229602347549,0.4129881154499151,0.2559611862570046,11780.0,0.4941884924059372,0.49961493876767005,0.30502483509412015,11780.0
Q85False,6945,8772,0.35841313269493846,0.650258531540848,0.46211508782244437,4835.0,0.43783244680851063,0.1896328293736501,0.26464382598211594,6945.0,0.40523547026019807,0.37869269949066214,0.34569421231471253,11780.0,0.39812278975172455,0.41994568045724906,0.36337945690228013,11780.0
Q86False,6945,9542,0.48941521693565293,0.9658738366080661,0.6496487445225013,4835.0,0.9262734584450402,0.29848812095032395,0.4514864423391048,6945.0,0.7469687387762891,0.5724108658743633,0.5328204602556347,11780.0,0.7078443376903465,0.632180978779195,0.5505675934308031,11780.0
Q87False,6945,9010,0.5041065482796893,0.9394002068252327,0.6561213434452872,4835.0,0.8942238267148015,0.3566594672426206,0.5099330931549151,6945.0,0.734103534589694,0.5958404074702887,0.5699348070898853,11780.0,0.6991651874972453,0.6480298370339267,0.5830272183001011,11780.0
Q88False,6945,9105,0.5047775947281713,0.9505687693898656,0.6593974175035868,4835.0,0.9106542056074767,0.350755939524838,0.5064449064449065,6945.0,0.7440656305988654,0.5969439728353141,0.5692229532164447,11780.0,0.7077159001678239,0.6506623544573518,0.5829211619742467,11780.0
Q89False,6945,8757,0.5083932853717026,0.9207859358841779,0.6550912301353737,4835.0,0.8733046642408204,0.3801295896328294,0.5296950240770465,6945.0,0.7235299174808726,0.602037351443124,0.5811628217249253,11780.0,0.6908489748062615,0.6504577627585036,0.5923931271062102,11780.0
Q90False,6945,1064,0.48120300751879697,0.10589451913133402,0.17358874385489062,4835.0,0.5965845464725644,0.9205183585313175,0.7239680652284696,6945.0,0.5492271830734586,0.5861629881154499,0.4980695916426246,11780.0,0.5388937769956808,0.5132064388313258,0.4487784045416801,11780.0
Q91False,6945,3791,0.6328145608018992,0.49617373319544983,0.5562253651750522,4835.0,0.6950807360120165,0.7995680345572355,0.743672157492969,6945.0,0.6695241182581185,0.6750424448217317,0.6667362287275083,11780.0,0.6639476484069579,0.6478708838763426,0.6499487613340106,11780.0
Q92False,6945,9455,0.49212057112638813,0.9623578076525336,0.6512246326102169,4835.0,0.9217204301075269,0.30856731461483083,0.46235167206040995,6945.0,0.7453948513151833,0.5769100169779287,0.5398729593488918,11780.0,0.7069205006169575,0.6354625611336823,0.5567881523353134,11780.0
Q93False,6945,8100,0.45469135802469135,0.7617373319544984,0.5694626981059141,4835.0,0.6869565217391305,0.3640028797696184,0.4758588235294117,6945.0,0.5916252767001395,0.5272495755517826,0.5142777313033837,11780.0,0.5708239398819109,0.5628701058620584,0.5226607608176629,11780.0
Q94False,6945,1779,0.6520517144463182,0.23991726990692863,0.35077109162382825,4835.0,0.6325367463253675,0.9108711303095752,0.7466068688776113,6945.0,0.6405464976721245,0.635483870967742,0.5841394679419541,11780.0,0.6422942303858428,0.5753942001082519,0.5486889802507198,11780.0
Q95False,6945,11198,0.3893552420075013,0.9017580144777663,0.5438782511070915,4835.0,0.18384879725085912,0.015406767458603312,0.028430981798857446,6945.0,0.2681971555189716,0.37920203735144314,0.23999189411679567,11780.0,0.2866020196291802,0.4585823909681848,0.28615461645297446,11780.0
Q96False,6945,11199,0.38869541923386014,0.9003102378490175,0.5429711862292629,4835.0,0.1703958691910499,0.014254859611231102,0.02630879617326601,6945.0,0.2599950478376532,0.37792869269949064,0.23836844438385557,11780.0,0.27954564421245504,0.4572825487301243,0.28463999120126443,11780.0
Q97False,6945,10413,0.3644482857966004,0.7849017580144778,0.4977701993704092,4835.0,0.23920994879297733,0.04708423326133909,0.07868142444658324,6945.0,0.290612950440899,0.3499151103565365,0.2506928189081027,11780.0,0.30182911729478884,0.4159929956379085,0.2882258119084962,11780.0
Q98False,6945,8082,0.3051224944320713,0.5100310237849017,0.3818224045831075,4835.0,0.3593834505137912,0.1913606911447084,0.24974161420652072,6945.0,0.33711250631556405,0.32215619694397285,0.3039530421751792,11780.0,0.3322529724729313,0.3506958574648051,0.3157820093948141,11780.0
