,Appeal_to_Authority,Appeal_to_Popularity,Appeal_to_Values,Appeal_to_Fear-Prejudice,Flag_Waving,Causal_Oversimplification,False_Dilemma-No_Choice,Consequential_Oversimplification,Straw_Man,Red_Herring,Whataboutism,Slogans,Appeal_to_Time,Conversation_Killer,Loaded_Language,Repetition,Exaggeration-Minimisation,Obfuscation-Vagueness-Confusion,Name_Calling-Labeling,Doubt,Guilt_by_Association,Appeal_to_Hypocrisy,Questioning_the_Reputation,None,mean_importance
Q124,0.002834496833488464,0.023613091431669814,0.0,0.003150482738374918,0.0020665317598467154,0.0029074764934679926,0.003022108082734185,0.0,0.0047350890102380505,0.002662657997595483,0.0047277706877042825,0.0049836490724953905,0.0,0.0016297410718746788,0.0021205492049251383,0.0025256740057842874,0.003621485870764985,0.0022218133915480735,0.0027298982966723817,0.0013219666912796604,0.0020539163210787775,0.0003777961066234986,0.0,0.0019542672842402403,0.003135852598016959
Q125,0.0007195617950145566,0.0,0.0,0.0002635390699532296,0.00011377432303514232,0.0005156359392345773,0.0,0.0,0.00029897579845084937,8.81458102306011e-05,0.0,0.0006083849106190997,0.0,0.0,4.599387964951157e-05,3.396192036551388e-05,0.0001491793151441693,0.0,1.720151152729381e-05,0.0003173009250320307,0.0,0.0,0.0,0.00012678574332250953,0.00013743503923246183
Q126,0.0019946600858476997,0.002371876101055835,0.0,0.0008767840135204299,0.0003323826425731531,0.0009817030202441746,9.273038298339783e-05,0.0,0.0008817720425365751,0.0,0.0,0.001357865943128941,0.0,0.0,6.824135631206256e-05,0.0006124984897303353,0.0001312119708143882,0.0,4.2876803103101146e-05,0.00026216498061985664,0.0,0.0,0.0,0.00012154523335388823,0.0004220130444093267
Q127,0.000575879020452147,0.0,0.0,2.1356051723734433e-05,0.00014489739463120085,0.00011119205968551134,0.0,0.0,3.24415913357583e-05,0.0,0.0,0.0007457082599181325,0.0,0.0,0.0001508198965127226,0.0001947433133524576,0.00015123409640648927,0.0,4.256976379580072e-05,0.00037122993983315715,0.0,0.0,0.0,7.355477495544825e-05,0.00010898442344177332
Q128,0.000648495215262514,0.0030777525539444177,0.0,0.0001608440374829513,0.0004926063157472911,0.0007894305863659258,0.0,0.0,0.00017388457286907031,0.0,0.0,0.0010338130644089376,0.0,5.6594115220910586e-05,7.960002481014283e-05,0.0002749620311035705,0.0004440348985705285,0.0,0.00013759309108459853,0.00013919594379725072,0.0,0.0,0.0,0.00015617767819280424,0.00031937433870253806
Q129,0.0034749688242486053,0.005423858499822129,0.0,0.002109022235180277,0.0016478991844598196,0.001748078801855883,0.002802638407450117,0.0,0.003492731806078731,0.0018475003680071226,0.0010589446966053641,0.001826477284824774,0.0,0.003398888180167424,0.001932405230512526,0.0024402880682679144,0.0018168790312168013,0.0037595104483051406,0.002138464478059378,0.002253277019112577,0.0002785075105820193,0.002148500610616353,0.0,0.002575324548046773,0.0020072568847258223
Q130,0.0019961374971346054,0.001429862117826324,0.0,0.002110204237022145,0.0018083245120987163,0.0026257332635074883,0.0023448707170472343,0.0,0.0045924665448332765,0.0031051735533729375,0.0009509184037808037,0.0025409288439648676,0.0,0.0027519487258352506,0.010701032199044566,0.0026711877350614676,0.0029063499185192614,0.001018455008235432,0.006367446149229087,0.0030384539423407232,0.004265788336702542,0.003282730713530158,0.0,0.008627415241874797,0.0028806428192067364
Q131,0.0036507059692061196,0.005255996601536695,0.0,0.0026620264884417966,0.0025104356551083097,0.0011026122758963912,0.0024151164126465564,0.0,0.0010286313206966582,0.001882591143250818,0.0008083780687968896,0.0018512753053269082,0.0,0.003555888846399747,0.0022751987225429772,0.0025468534483790496,0.0023202716573677796,0.0047477709144492205,0.0022024230479833987,0.0023009388298590016,0.0006915380616845921,0.0017421587704100272,0.0,0.004077280045070018,0.0020678371493772067
Q132,0.0017513842688995128,0.0007600897282927054,0.0,0.001829468945184716,0.0016477562487110372,0.007101002756682827,0.001646774444711811,0.0,0.0029705038090139285,0.002307541271412974,0.005894753586414046,0.002025475596914848,0.0,0.0015441425480936849,0.0015974666494977638,0.0021498927484946456,0.002804853087179882,0.0004425446947197512,0.0027980200891404784,0.002762541902728853,0.0034527285336739184,0.00296985555776048,0.0,0.0009614508432275003,0.0020590936379481397
Q133,0.002790637697623038,0.0016000472766826703,0.0,0.004095823873237406,0.002180362883940731,0.006321367776306426,0.00375664129660399,0.0,0.0016310237810285959,0.004140700814803907,0.0019018988976587606,0.0023186918263323197,0.0,0.0022885956892431144,0.002568558983520068,0.0028244759804038266,0.0035991275478190173,0.0037954023695089354,0.0027460634565816986,0.002886687425902905,0.0026281352154881726,0.006124199812488869,0.0,0.0015918350817185267,0.0025745949036205403
Q134,0.0010141659328368555,0.0020597201923023387,0.0,0.0007901361438340734,0.0021126034969504,0.0024860448568688916,0.002841278883091133,0.0,0.00047704088864051667,1.783195456517981e-06,0.0012526207075997764,0.0009829609124032456,0.0,0.003505646399578349,0.0007853966002271082,0.001054895871023684,0.0014208248956085606,0.0018372078086323013,0.0012275458435410398,0.0007231280932283376,6.174049236250216e-05,0.00017150798174560996,0.0,0.0005854680347961247,0.0010579882179469736
Q135,0.0012975727589463006,0.00134353319756374,0.0,0.0010777759356077564,0.001578492851011192,0.002441826845832013,0.0009740519730800324,0.0,0.00229271131360757,0.0017335828689796383,0.0016380088272540526,0.001327603917943828,0.0,0.0007275741358113194,0.0014917660138579817,0.00225269594484393,0.002179035073495445,0.00017899688806768333,0.004045324930689533,0.001418682750050404,0.005329796383972879,0.002015131696336713,0.0,0.0006772330207050699,0.0015008915553190452
Q136,0.0040816648993278306,0.0016749170200725946,0.0,0.0043201686495953654,0.0034733164587230155,0.003909606189826429,0.0024049452424292554,0.0,0.003982617563983007,0.007282011167457758,0.00467125857532112,0.0046795129363144125,0.0,0.0030821020014019456,0.003402869925999915,0.003287573251564483,0.003451572365871496,0.0015010680182725455,0.0036607511675568554,0.0035505439476363966,0.0037207342485087408,0.0033940568008486048,0.0,0.0030539029294511665,0.003024383056673455
Q137,0.000938331126221333,0.001073724540352828,0.0,0.0017825106765334625,0.002197089117381888,0.0012462728387098016,0.001766156998713381,0.0,0.002127786093654873,0.003913452061200644,0.0019165378094874615,0.0037979742535129667,0.0,0.0020816986649759713,0.0015752864147523598,0.002084601113211518,0.0018350576583607114,0.0004840205156624629,0.0028016920122702006,0.0019851895345471275,0.001740608369707967,0.0037655509312299307,0.0,0.001306900605268259,0.0016841850556564648
Q138,0.0008056728161151248,0.00039746092327687133,0.0,0.0018560014842928104,0.0017611993234801654,0.0016691296628947832,0.0034286429091156005,0.0,0.0015805657537976974,0.004007671745860808,0.0016183284247081515,0.0035832909202648936,0.0,0.003843308238175519,0.001929715569928307,0.002401240908077791,0.0023253774513473887,0.0004022416384346594,0.002182763379248631,0.0026881842254099526,0.0022709501664378447,0.0026497513596995,0.0,0.001828336590601664,0.001801243062132007
Q139,0.0014857696888648957,0.001045004157916244,0.0,0.0017167054183168306,0.0015321034964459208,0.0013231713585635143,0.002508580765290166,0.0,0.00184814334394581,0.0027028212727485896,0.0008141237429077832,0.0020722514189006093,0.0,0.0018128009124375052,0.0015222627675871344,0.002238142030629763,0.0015822291616765347,0.00350068472488971,0.002165449830745657,0.0023226917097503926,0.0011352100520394288,0.002799863744726588,0.0,0.0015290557515624018,0.0015690443895810615
Q140,0.0008604908951681073,0.00024634535700660464,0.0,0.0017243236538363352,0.0018456534861475695,0.002685249502303487,0.0013691141632117842,0.0,0.003923790610327127,0.003465556892008974,0.0016550978888689037,0.0036120789993881568,0.0,0.0035749807871967875,0.0016377757516903846,0.0022047658092439757,0.002621001280719929,0.0007986265974610017,0.002273996211596616,0.004123853329679485,0.0030291673908587396,0.001730981468070017,0.0,0.001567835682789668,0.0018729452398989026
Q141,0.004706221133243053,0.007858169047520038,0.0,0.004454276383484806,0.004276980174918051,0.005496423206949443,0.004777467084052207,0.0,0.0051510356445369655,0.005543565906065648,0.0030766083057783664,0.005875717970580566,0.0,0.003463994365364659,0.003915905910972105,0.0058007173862172886,0.004879603317816671,0.005324451325900885,0.004727007517453305,0.004471498034253738,0.003962124227052191,0.007103859726747658,0.0,0.003570231802035352,0.004101494102955959
Q142,0.002193056841357921,0.00354755001683958,0.0,0.0020977023537320024,0.0016256054340312138,0.002845279290389623,0.0019210432440562306,0.0,0.0,0.001505142677708409,0.0023236902634001222,0.0032084695803786083,0.0,0.0020470489837748633,0.0016493652143829813,0.00201291491173674,0.0020332923820485654,0.0021965721394745638,0.0016534615640560757,0.0019072426862136041,0.0031996979096299534,0.0036793432055411373,0.0,0.0014871791633034603,0.0017972357442523187
Q143,0.00020772568510305078,0.0002597632904159491,0.0,0.0009394906490781519,0.00023153635616100419,6.489371205442086e-05,0.000842623022935197,0.0,0.00023908648305207055,0.0013297295448744747,0.0,0.00010979095483523948,0.0,0.0027240719362236964,0.00031998432137260837,0.0006240636085589054,0.0007775255670083698,0.0005951556817374961,0.00044764236345288725,0.00026393714823480654,0.0,0.0001355609207095206,0.0,0.00038252515104788653,0.000437296099868989
Q144,0.00031853948014350867,0.0,0.0,0.00023504885873388147,0.0006006231856705531,0.00012438988652012785,0.00036949605748148287,0.0,0.0,0.0003311320330419924,0.0,9.35929236501869e-05,0.0,0.001566583631149423,0.0002948774805403373,0.00034263351988877706,0.00027391234636467345,0.0004094492731422713,0.00028326127653707426,0.00016016488195871588,0.0,0.0,0.0,0.0002573609113115775,0.00023587773942227428
Q145,0.00551117718671275,0.006664771093023106,0.0,0.002989862671029866,0.002482421840900771,0.0020331082024532877,0.0035245541417202398,0.0,0.001135564929642123,0.004911051388630389,2.7371034678924543e-05,0.0041007483905101455,0.0,0.004962695322527656,0.0022760374404931245,0.0030176959106480573,0.002468445174002491,0.0037553122144350147,0.0018112127267583848,0.00191594659938685,0.0003628230506011845,0.000885533336704863,0.0,0.003391480454838119,0.0024261588795707226
Q146,0.005445275839975589,0.005171508680524076,0.0,0.004725646274864108,0.00826097873339938,0.003244877514081531,0.005261873501987821,0.0,0.005248555449589277,0.0007865895831810081,0.0056102383799014775,0.005221259780171196,0.0,0.0053460547306015405,0.0024381598860372124,0.004115802482264229,0.0042347860615056035,0.002606305523397268,0.002478071389255136,0.0027507460435802463,0.0031857094354288944,0.003268621971041308,0.0,0.002848064411043225,0.0034270469029929218
Q147,0.0009368688937562339,0.00019363846960896623,0.0,0.00038752152496932197,0.0003367181160838841,4.185045815238399e-05,3.129456420326906e-05,0.0,1.3890048544711799e-06,0.0007196608164566215,0.0,0.0011407945804684557,0.0,0.0012906705052174925,0.0007735060946322109,0.0008207143037656861,0.0004911860274790501,0.0007580207037828771,0.0005309822934627545,0.00041806152532806437,0.0,0.0,0.0,0.0004902609439363925,0.0003901307844232557
Q148,0.003822214013425687,0.002874092744548713,0.0,0.003822869573005463,0.003089995708829018,0.0015919535746881624,0.0035048767378734664,0.0,0.002244714575494185,0.0037649799493404638,0.0005789066670141884,0.002857091349463286,0.0,0.0027667632678287663,0.008603161263756478,0.0028455510467765717,0.0028635406464117535,0.0032811698144414917,0.0038211335628515024,0.005132881318707752,0.0025439345790269864,0.0009956036936009072,0.0,0.009485987501215156,0.0029371425661791667
Q149,0.0005818548221639618,0.00046704342238730503,0.0,0.0014648206623871078,0.0014126060851516067,0.00019417513743408025,0.0008375539642183326,0.0,0.0006807810294864034,0.0025435523987089132,0.003328306581542614,0.0006606403145058981,0.0,0.0009241904086506905,0.0009012078978223338,0.0011079526916961276,0.0007836335064128585,0.0004956275776764679,0.0014700920127496693,0.001486541347805885,0.0,0.0,0.0,0.0011799240023527566,0.0008550209942980421
Q150,0.001428382625920716,0.0011695075002664172,0.0,0.0019108258416230973,0.0007111357168673533,0.0009918429878491006,0.001022360169852836,0.0,0.00040451917155208904,0.002170351030179894,0.004201684713462066,0.001540437537532145,0.0,0.0015238492710067018,0.0009475737312200544,0.0011639169556116608,0.0006950305264540429,0.0003232267768928981,0.0015556784938165374,0.0013795950639474796,0.00017173747395266334,0.0018742680030302491,0.0,0.0013163105025658336,0.0011042597539001598
Q151,0.0005055617863182767,0.00013221871534590163,0.0,6.21783079424464e-05,0.0007249615794992762,0.0,0.0009902778031473693,0.0,4.171613125067324e-06,0.0,0.0,0.00017180200072643433,0.0,0.00037377453344442866,0.00023209129333264807,0.0003622764968925843,0.00015633015878261362,0.0,0.0002212162063057821,0.00028398117560636353,0.0,0.0,0.0,0.00019282084648685575,0.00018390260487316867
Q152,0.0024859242860453545,0.002074346946608521,0.0,0.002454576613448981,0.0016486095044231487,0.002691403054538635,0.002016596429048664,0.0,0.002582369124168842,0.0043227190226907295,0.0006373556155897874,0.0019910827688032467,0.0,0.0028425999512252014,0.001937218843191682,0.002843286252449766,0.002955993111320453,0.0053033732003265445,0.0027990722663570875,0.0019428813719944735,0.014143197433039075,0.00912575236241636,0.0,0.0011842151740124676,0.002832607222154126
Q153,0.001707944576858437,0.0011914960473240102,0.0,0.002436132853197558,0.0029393214024294057,0.003287551813367806,0.00296039885656641,0.0,0.004102958073041305,0.0021314843041276756,0.008529636114246012,0.0037993426763365474,0.0,0.0014423828663972873,0.004168211236850775,0.0030974185375232405,0.0033352847771910043,0.004634467561057111,0.004482823809438563,0.002326065975767549,0.00403684311272389,0.0040312238142870905,0.0,0.002102675050619329,0.0027809859774729586
Q154,0.0011122523060891614,0.0014562450860916567,0.0,0.0009763806066307004,0.0008195809727144087,0.0007343860792673691,0.0013071349212521398,0.0,6.224704514326161e-05,0.0017079612178722615,0.0002782028755502664,0.0006343219648870606,0.0,0.000748523187669059,0.0007206992242190021,0.0008550527966128547,0.000901617332307195,0.0018253554230157332,0.0015392350238529085,0.0021245764694372243,0.000556577701816968,0.0025105603391582885,0.0,0.0007661611772108683,0.0009015446562832661
Q155,0.00261718784279162,0.0,0.0,0.0014093498678026046,0.0006683400039050678,0.0028994159355108253,0.001977080729716215,0.0,0.003376958294660581,0.007499624333005942,0.004787451545059579,0.0015525244139023902,0.0,0.0017046589746936864,0.00100933369507975,0.002394587298035999,0.0010143416113727946,0.005737794192623953,0.0007882041423379567,0.0012959291534466368,0.027398353000113843,0.0005150274319424375,0.0,0.0006084440612218904,0.0028856086053009908
Q156,0.0022769011896109697,0.0014916643598058424,0.0,0.0029779594029126187,0.002944569226797479,0.00407915216189596,0.0032807238573050947,0.0,0.0023207950065552785,0.0023980687418262915,0.0025539506924118025,0.004218431184623253,0.0,0.0020959553053629047,0.004814793598305137,0.00360387718291469,0.00441992782483854,0.005311861097353588,0.004241722204970522,0.0029508845212384356,0.00561953081685511,0.0030965739684558854,0.0,0.0024689428827504548,0.0027985952177829107
Q157,0.00600406697859528,0.006203061542602024,0.0,0.00902944237283432,0.006084506988030357,0.0048119876517991635,0.006430746772118831,0.0,0.003547425378477475,0.004338587811511526,0.003195752850246039,0.006166963427212768,0.0,0.004231931960324363,0.0039809107726247765,0.005516858801406194,0.004472320729295318,0.0014426581011402998,0.0037329747733811053,0.0036115922538475414,0.003337650551677691,0.003927184926360094,0.0,0.00391924647787334,0.003916077963389938
Q158,0.002459992076555256,0.004934578601917955,0.0,0.0014276669875039722,0.0055025969431629915,0.0015433770401350765,0.0023373006674806784,0.0,0.0,0.006651782024432159,0.0,0.0032408881322272417,0.0,0.0035536827386714654,0.0020522016938874844,0.0024429763429109808,0.002288041348745273,0.00019636478926797455,0.0022164328766896974,0.001411827755209776,0.0028258667689214124,0.001534164709776736,0.0,0.0019263923492439394,0.0020227555769475026
Q159,0.008790902089880585,0.006313831722329146,0.0,0.008336322949105,0.004939841356020014,0.0032637041443501756,0.004600728960458934,0.0,0.0020357907686120585,0.004787864498605649,0.004523395738503107,0.006364959615254171,0.0,0.003983774628326532,0.0030786648079749075,0.004097320978973178,0.0031835616190884343,0.0047109643680431435,0.002826926259582153,0.002143492762665543,0.001852558399677438,0.0012813077641308831,0.0,0.002712180878344345,0.003492837262913559
Q160,0.004607047966078124,0.007688868862256028,0.0,0.004115517917923649,0.004585626378369801,0.005296854472255812,0.0033966962119998416,0.0,0.0032361827059494575,0.006779346803652422,0.003275587975099608,0.004337069298854989,0.0,0.005299657499410448,0.0043001698866895624,0.004229069657559798,0.004963313853734228,0.0028865399460384225,0.004211675267645878,0.003964478483623208,0.0035867392081609913,0.004887471053139186,0.0,0.004354473774096131,0.003750099467605733
Q161,0.005082928225847513,0.005175401755724722,0.0,0.007065580061424271,0.0025924560897942896,0.0033676164390169573,0.005798666467973536,0.0,0.00026723380121934203,0.002216299017878846,0.0008586005830903822,0.004365375443201373,0.0,0.00439715478110424,0.001966895496645077,0.0024704170637586246,0.002566562248651221,0.0028053854333458202,0.0027825573672585683,0.002272780308077929,0.002568652625204119,0.004318199400792804,0.0,0.002312597423317893,0.0027188066680553136
Q162,0.002069883324735181,0.00387224498118763,0.0,0.0018561038768265886,0.002089279973755803,0.0027840267292295116,0.0028660380344908256,0.0,0.005643725212259926,0.001652456976180175,0.0016277264584762948,0.0014364768045542447,0.0,0.0021376563679176767,0.0020445927996469455,0.0026719551794449183,0.0030824107955606693,0.0024690916526648047,0.004341948764171904,0.0030782794017072362,0.004555890563377538,0.003399730828574947,0.0,0.0017077216714395085,0.002307801683175097
Q163,0.0017772341322865245,0.002648369820781591,0.0,0.0019244089203522873,0.0010490182796715688,0.001119696945909352,0.0016791204465921611,0.0,0.0015551450588675954,0.0013257927313440445,0.006385737289954237,0.0012897385177369086,0.0,0.0011599886472661524,0.0012745614981076016,0.0014763924116302902,0.0012309913738224089,0.0019481566822080972,0.0011477228391262887,0.0017974833904083464,0.0030954051129126327,0.003089734139070705,0.0,0.0011096263364401928,0.001586846857270374
Q164,0.002793913692164847,0.004623409643522216,0.0,0.0026887246396867033,0.003306216999933504,0.0031729472033291597,0.0038602468805228303,0.0,0.0014361326419021357,0.002205049127230534,0.00373556176171637,0.0024925781299419587,0.0,0.0036125196795622674,0.002439826366514557,0.003992077317486903,0.004018456557979197,0.004139440665342487,0.0027519377884811843,0.0033101468203659383,0.0007601555155991075,0.0015772342315826288,0.0,0.005509300687475096,0.002601078181264151
Q165,0.00226480945089138,0.0005655651227236586,0.0,0.0015472879202640846,0.0008945356748665965,0.0007381987279734777,0.0009038396143979834,0.0,0.0007014859113006647,0.0024659412086352,0.007240323001433499,0.00113239770218663,0.0,0.001175724692561462,0.0007112910865036662,0.0011754130766875408,0.0010616164544223457,0.0009089199811051711,0.0008540204709068567,0.0030650203919506207,0.0015605431685306096,0.001520805653714145,0.0,0.0008554138178612591,0.0013059647137048686
Q166,0.001311066125423446,0.0034038684140612545,0.0,0.0013405294012896645,0.0008676437137714154,0.0018022780826473246,0.0015422136651175064,0.0,0.008010432157878528,0.001129763351235901,0.0019677062487055276,0.0011621341043189517,0.0,0.0006227106469563468,0.0014348318381113008,0.0012899784018826981,0.0016902258625005992,0.0013949373291920735,0.0019379092180718605,0.0019929695353322185,0.0030194425754111933,0.003855512171734529,0.0,0.0009427197992750284,0.0016966196934548904
Q167,0.0015463627078005253,0.0026825920986803665,0.0,0.0012360137963321391,0.0007879363566092118,0.0009686994361790759,0.0014481650555485828,0.0,0.0010761766249865973,0.0014276745057509985,1.957360371906046e-05,0.0007255714072953226,0.0,0.0012231678655762902,0.0008375940429749164,0.0013655770055819234,0.0009724284912695144,0.0014888600039932205,0.001150311485371142,0.0017933075455954172,0.0016760139404310389,0.0007105045759090029,0.0,0.0008681068205861322,0.0010001932237579366
Q168,0.006548197002699556,0.004749397173869474,0.0,0.00528766921429123,0.00419700145080582,0.004261133208840087,0.004963136390530469,0.0,0.004755599682210377,0.0049913657679824305,0.007915733928809787,0.0048546087659151835,0.0,0.005690845334248343,0.0046784972867833395,0.005281819459376158,0.005075709321517245,0.005439333822083606,0.004434356952129337,0.0036858188148686005,0.004474426068180635,0.004565546250960298,0.0,0.00398299788528338,0.004159716407557722
Q169,0.006059760970662797,0.003772420956961576,0.0,0.0031773522786962913,0.0028823809588910633,0.004573122597224384,0.004756762248606283,0.0,0.005333142382361986,0.000883584829199916,0.005463761561340226,0.0026263256307196936,0.0,0.005575111636917779,0.00326256573148376,0.004253352059867464,0.0039815419190971195,0.0062239783885828515,0.003568209850150629,0.0054376042823935985,0.003196116481844176,0.003340947153288167,0.0,0.0029377645794412192,0.0033877419374054567
Q170,0.004880923447199185,0.002984335905815915,0.0,0.003189543544342267,0.0035738328716127974,0.003023488845108885,0.004705623680560527,0.0,0.0013890298204717337,0.0033152872827102997,0.006070015959610782,0.0017506501916749822,0.0,0.004447335145868172,0.0030366226604363004,0.004322541494348606,0.0037832876765402455,0.004274380919765767,0.0033190773377427224,0.0051683902937277645,0.00535376954448042,0.0033930269288559977,0.0,0.0026605689867823194,0.0031100721890689876
Q171,0.005906618703000838,0.0034526212171331265,0.0,0.002641941354127787,0.004349948963467565,0.0045491016982962965,0.0037524476737266776,0.0,0.013229050069523027,0.002167281815331873,0.004317133455524584,0.002897311629190335,0.0,0.004206499716862232,0.0035304600336496365,0.004908084310615857,0.003801194310110838,0.007550779518020211,0.0034937106998728703,0.0052527258005225,0.0026576715150183976,0.004238583679553409,0.0,0.0030717395019916115,0.0037489544027308193
Q172,0.00402648187385434,0.0058352019274023805,0.0,0.0046400305865007055,0.00390029524812264,0.003569487898859699,0.003643562638070037,0.0,0.003985705812515717,0.004146979411299152,0.0046172873121978104,0.004815644477546959,0.0,0.004228535925071111,0.004187927065549413,0.005279896371479309,0.005069552474091649,0.0032201638009740634,0.004299390631010459,0.00400816112344026,0.009582614153739838,0.005150390710754754,0.0,0.0034108139044549276,0.0038174218061223005
Q173,0.0057226269088927985,0.004204824043076551,0.0,0.004236363617534481,0.004600627756155847,0.0053965218815921825,0.0041137130149490565,0.0,0.008730682836514007,0.0038702104039305407,0.0047713750817652695,0.0036822678240630217,0.0,0.006117380277784203,0.004230873879159075,0.004170874717521159,0.0051230991575594385,0.00864335194244675,0.0036237206633290817,0.005926036463309611,0.005008939602040884,0.008006934665035112,0.0,0.003106315174874115,0.00430361416298055
Q174,0.002485147775497255,0.005407289746907762,0.0,0.0025844552721452263,0.0025650722878415005,0.0030271140781986477,0.003094413646278864,0.0,0.003981918075849506,0.002155615376296134,0.003962007146616353,0.002046066435882394,0.0,0.0035382315874856844,0.002644658337950019,0.0026671390446941904,0.0025820362297748743,0.003956673986193169,0.002948511648049331,0.003257814831154381,0.003131847660860794,0.0033874402979652204,0.0,0.0020957682429576592,0.0025633009045249564
Q175,0.004237949543123145,0.004391182787685445,0.0,0.0034420711935506084,0.003439112806989752,0.006810501676027006,0.0056376525545226075,0.0,0.0017862678582955497,0.002596152410172282,0.004126540266148412,0.00320096378216915,0.0,0.0068263481092997414,0.0034957314543834963,0.004603867032588832,0.004774767779044,0.00917516672365596,0.0044542605461282934,0.006889442596021417,0.002954659839589695,0.003774038694687397,0.0,0.003129842286294623,0.00373943833084906
Q176,0.003643900703672543,0.0036868166016016525,0.0,0.0023367945321714693,0.004242623571640391,0.0031804637819398897,0.004992792810848003,0.0,0.0004344383846515005,0.0038342256527677684,0.002525885840789519,0.006831800990397583,0.0,0.00472420070754355,0.0025393980329810936,0.0035248177504859928,0.0037497072679822246,0.004672608361202324,0.003505690483136283,0.003965966530303933,0.004350344096811149,0.002392287592822294,0.0,0.0026100728961691,0.0029893681912465946
Q177,0.005877593875789963,0.0041508453486448675,0.0,0.004223028457398374,0.0042258939729160165,0.006093628006369023,0.0043946475871388295,0.0,0.005945431536043944,0.0046407558245433345,0.002814611775706,0.0033597061946335806,0.0,0.005779805987593461,0.003682287949756319,0.004682282666587072,0.004365391031976461,0.004564396400439287,0.004016502440640729,0.0049564025964401355,0.005733346809536122,0.0057343527592859465,0.0,0.0033003502247041074,0.0038558858935893157
Q178,0.001189790669505873,0.0025186308146471405,0.0,0.0010964531475403127,0.00218574544261641,0.0008685733314392315,0.002752036312121738,0.0,0.0050972887398392525,0.005656450135231987,0.0,0.004502032828248358,0.0,0.004540120014373335,0.0017206922328009194,0.0015104960462077731,0.0014677178570556737,0.002727448683739571,0.001463241729412033,0.0017077867080093174,0.0006946110928823139,0.00045248844982374165,0.0,0.0016955135040467022,0.0018269632391475705
Q179,0.0003587755248304719,0.0005049505796909675,0.0,0.0010432374778080588,0.0015305857291788565,0.0004329781538836718,0.0014327766401992595,0.0,0.004795826316677353,0.0,0.0,0.017742077483432647,0.0,0.0008128379386824917,0.0005504985776055711,0.0013747399272188185,0.0012923376251948668,0.0,0.0010932158650906784,0.00045702705161535586,0.0006528928137889509,0.0,0.0,0.0007563153555659156,0.001451294710852664
Q180,0.0035899417996860966,0.003240629418113738,0.0,0.003944671218757022,0.003984406193797223,0.005065591301128869,0.0032697627799118264,0.0,0.005117944457188024,0.0051654582219502095,0.001133803673442151,0.004061424663163529,0.0,0.004105053208499761,0.003622064809168841,0.004687353941018854,0.003234653428362933,0.003191867792026577,0.0031593475446016757,0.003321324193819053,0.0022284290118059465,0.0016793428262238705,0.0,0.004669217110766378,0.0030196786497263574
Q181,0.00015690692680644513,0.0012490341519059,0.0,0.0006337236214545486,0.003248985299418186,0.0007240276211907808,0.003217697956479733,0.0,0.009615981570787462,0.0,0.0,0.018568804621605567,0.0,0.002138837294101176,0.0006553652153041722,0.0015730949206009335,0.0007619114883155565,0.0,0.0009732460399329272,0.00022072486829291754,0.0,0.0,0.0,0.0009582822846037522,0.0018623593283666696
Q182,0.0020552222599252547,0.0013624555248927784,0.0,0.0014068788102678403,0.0022069086528101072,0.0018023693423368035,0.0021079644694504632,0.0,0.003987385418084298,0.0007116915738260919,0.0009490347680375157,0.0017206632084441837,0.0,0.0021704396817752284,0.0011956790229476245,0.0028211889594137035,0.0020613205178421886,0.002680317164501697,0.0014448180534392915,0.0018009995140762485,0.0013059284618130282,0.0019887768179285867,0.0,0.0006027520191588833,0.0015159497600404923
Q183,0.0,0.00013200476920456372,0.0,6.109671549773093e-05,0.0012412353732105602,0.0005531330347730668,0.0008376492609429544,0.0,0.0054305744201613455,0.0,0.0,0.004406567691452412,0.0,0.0026465588940685573,0.00042540479971504077,0.003884896466855085,0.000895892419564312,0.0,0.0004256239398909345,0.00030861618939602317,0.00011356312996567589,0.0,0.0,0.00017371987850810903,0.0008973557076335988
Q184,0.0011764584831643198,0.001089401678565871,0.0,0.0016313865316655934,0.0009804402661354398,0.00201924060974686,0.0011033946948057576,0.0,0.0019651181057202005,0.0021763233110946574,0.0026247441187254254,0.002498842644997604,0.0,0.001035081480077867,0.0009734050816790639,0.001632540339619631,0.001647195083232768,0.0,0.0013546205003311027,0.0010941810507417338,0.005367216703847235,0.0030139249131712607,0.0,0.0003566449894731674,0.0014058400244498148
Q185,0.0027692220433580173,0.0,0.0,0.0027230345173391234,0.0007322220000643076,0.00199069367342263,0.000659996267833326,0.0,0.002855380553710563,0.0023817251720469113,0.0027303424378586497,0.0027157245215484525,0.0,0.0011287039441169695,0.000577802789450404,0.0014841874910139767,0.000894384904304846,0.0,0.0005086998388531857,0.0006035024439572157,0.0032085934783163007,0.00025765472736412966,0.0,0.00026253771194630906,0.0011868503548543884
Q186,0.0010660194403749907,0.0,0.0,0.0014477900140786402,0.0007779838900781863,0.0017580123719831092,0.0006880220390708605,0.0,0.0032911798138166326,0.0012827371035332403,0.0024368524383537138,0.0008718998798239065,0.0,0.0012563872464692188,0.0010227651868634712,0.0019115104165316546,0.001138157642848679,0.0,0.0014767353615508557,0.0010188513287331042,0.0015463710383315725,0.0016202353816837632,0.0,0.00031327998490577116,0.0010385329407929737
